E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_06_103.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_06_103.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_06_103.jpg, 0, 0.9271902, 0, 26.83095
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_06_271.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_06_271.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_06_271.jpg, 0, 0.4224684, 0, 27.34794
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_06_418.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_06_418.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_06_418.jpg, 0, 0, 0, 27.03271
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_06_580.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_06_580.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_06_580.jpg, 0, 0.4830201, 0, 27.45669
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_06_731.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_06_731.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_06_731.jpg, 0, 0.9363675, 0, 28.74751
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_06_895.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_06_895.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_06_895.jpg, 0, 0.4438392, 0, 29.22629
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_07_052.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_07_052.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_07_052.jpg, 0, 0, 0, 28.83471
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_07_205.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_07_205.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_07_205.jpg, 0, 0.4593114, 0, 29.12879
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_07_362.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_07_362.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_07_362.jpg, 0, 0, 0, 28.74091
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_07_516.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_07_516.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_07_516.jpg, 0, 0, 0, 28.27971
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_07_672.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_07_672.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_07_672.jpg, 0, 0, 0, 27.82521
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_07_831.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_07_831.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_07_831.jpg, 0, 0, 0, 27.37798
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_07_987.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_07_987.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_07_987.jpg, 0, 0, 0, 26.99253
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_08_148.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_08_148.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_08_148.jpg, 0, 0, 0, 26.55864
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_08_308.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_08_308.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_08_308.jpg, 0, 0, 0, 26.07881
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_08_470.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_08_470.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_08_470.jpg, 0, 0.4826052, 0, 26.52062
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_08_629.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_08_629.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_08_629.jpg, 0, 0.003878713, 0, 26.17285
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_08_810.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_08_810.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_08_810.jpg, 0, 0, 0, 25.70167
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_08_911.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_08_911.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_08_911.jpg, -0.304398, 0, 0, 25.35679
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_09_014.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_09_014.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_09_014.jpg, 0, 0, 0, 25.09099
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_09_122.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_09_122.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_09_122.jpg, 0, 0, 0, 24.83672
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_09_223.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_09_223.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_09_223.jpg, 0, 0, 0, 24.58603
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_09_330.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_09_330.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_09_330.jpg, 0, 0, 0, 24.28892
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_09_440.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_09_440.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_09_440.jpg, 0, 0, 0, 24.04413
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_09_546.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_09_546.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_09_546.jpg, -0.285369, 0, 0, 23.74554
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_09_731.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_09_731.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_09_731.jpg, 0, 0, 0, 23.26094
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_09_892.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_09_892.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_09_892.jpg, 0, 0.4814046, 0, 23.76639
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_10_057.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_10_057.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_10_057.jpg, 0, 0.9741285, 0, 25.18189
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_10_220.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_10_220.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_10_220.jpg, 0, 0.4804026, 0, 25.77193
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_10_382.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_10_382.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_10_382.jpg, 0, 0, 0, 25.43308
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_10_489.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_10_489.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_10_489.jpg, 0, 0, 0, 25.12999
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_10_606.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_10_606.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_10_606.jpg, 0, 0.2947521, 0, 25.13112
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_10_714.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_10_714.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_10_714.jpg, 0, 0.6716592, 0, 25.60477
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_10_822.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_10_822.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_10_822.jpg, 0, 0.3465285, 0, 25.95603
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_10_925.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_10_925.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_10_925.jpg, -0.2678709, 0.07865762, 0, 25.84375
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_11_033.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_11_033.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_11_033.jpg, 0, 0, 0, 25.53514
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_11_138.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_11_138.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_11_138.jpg, 0, 0, 0, 25.27603
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_11_240.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_11_240.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_11_240.jpg, 0, 0, 0, 25.02153
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_11_351.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_11_351.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_11_351.jpg, -0.0708777, 0, 0, 24.71817
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_11_459.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_11_459.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_11_459.jpg, -0.3972159, 0, 0, 24.38866
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_11_562.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_11_562.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_11_562.jpg, -0.12279, 0, 0, 24.14015
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_11_669.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_11_669.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_11_669.jpg, 0, 0, 0, 23.84193
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_11_771.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_11_771.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_11_771.jpg, 0, 0, 0, 23.60324
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_11_872.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_11_872.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_11_872.jpg, 0, 0.3027306, 0, 23.60015
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_12_116.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_12_116.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_12_116.jpg, 0, 1, 0, 25.82612
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_12_284.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_12_284.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_12_284.jpg, 0, 1, 0, 27.33947
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_12_450.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_12_450.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_12_450.jpg, 0, 1, 0, 29.01383
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_12_608.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_12_608.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_12_608.jpg, 0, 0.5251444, 0, 29.57755
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_12_766.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_12_766.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_12_766.jpg, 0, 0.04985708, 0, 29.28185
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_12_929.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_12_929.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_12_929.jpg, -0.4892781, 0, 0, 28.38071
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_13_090.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_13_090.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_13_090.jpg, -0.008960724, 0, 0, 27.89201
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_13_250.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_13_250.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_13_250.jpg, 0, 0, 0, 27.44527
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_13_407.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_13_407.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_13_407.jpg, 0, 0.4690983, 0, 27.77866
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_13_562.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_13_562.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_13_562.jpg, 0, 0.9343653, 0, 29.06035
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_13_717.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_13_717.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_13_717.jpg, 0, 0.4700403, 0, 29.58103
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_13_871.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_13_871.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_13_871.jpg, 0.4660134, 0.00402692, 0, 28.85801
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_13_974.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_13_974.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_13_974.jpg, 0.1583751, 0, 0, 28.57692
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_14_084.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_14_084.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_14_084.jpg, 0, 0, 0, 28.27666
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_14_188.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_14_188.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_14_188.jpg, 0, 0, 0, 27.93388
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_14_324.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_14_324.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_14_324.jpg, 0, 0.4025997, 0, 28.11774
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_14_427.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_14_427.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_14_427.jpg, 0, 0.715644, 0, 28.49111
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_14_530.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_14_530.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_14_530.jpg, 0, 0.4043385, 0, 28.83159
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_14_634.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_14_634.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_14_634.jpg, 0, 0.2003832, 0, 28.80657
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_14_740.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_14_740.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_14_740.jpg, 0, 0.4920408, 0, 29.0677
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_14_843.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_14_843.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_14_843.jpg, 0, 0.8288193, 0, 29.61301
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_14_951.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_14_951.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_14_951.jpg, 0, 1, 0, 30.19055
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_15_052.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_15_052.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_15_052.jpg, 0, 1, 0, 30.19026
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_15_155.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_15_155.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_15_155.jpg, 0, 0.692626, 0, 30.12766
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_15_256.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_15_256.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_15_256.jpg, 0, 0.4116229, 0, 30.05164
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_15_371.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_15_371.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_15_371.jpg, -0.343161, 0.04330389, 0, 29.77013
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_15_474.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_15_474.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_15_474.jpg, -0.5916306, 0, 0, 29.1651
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_15_578.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_15_578.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_15_578.jpg, -0.2787015, 0, 0, 28.85763
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_15_681.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_15_681.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_15_681.jpg, 0, 0, 0, 28.54788
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_15_792.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_15_792.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_15_792.jpg, 0, 0, 0, 28.19668
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_15_894.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_15_894.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_15_894.jpg, 0, 0.3042045, 0, 28.19712
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_16_015.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_16_015.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_16_015.jpg, 0, 0.6695826, 0, 28.60748
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_16_121.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_16_121.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_16_121.jpg, 0, 0.9601347, 0, 29.39737
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_16_237.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_16_237.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_16_237.jpg, 0, 1, 0, 30.19061
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_16_346.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_16_346.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_16_346.jpg, 0, 1, 0, 30.19026
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_16_447.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_16_447.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_16_447.jpg, 0, 1, 0, 30.19029
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_16_550.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_16_550.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_16_550.jpg, 0, 1, 0, 30.19027
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_16_650.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_16_650.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_16_650.jpg, 0, 0.6990857, 0, 30.12838
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_16_764.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_16_764.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_16_764.jpg, 0, 0.4025369, 0, 30.05397
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_16_875.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_16_875.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_16_875.jpg, 0, 0.02362065, 0, 29.75032
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_16_996.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_16_996.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_16_996.jpg, 0, 0, 0, 29.3948
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_17_101.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_17_101.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_17_101.jpg, 0, 0.2887965, 0, 29.37033
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_17_219.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_17_219.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_17_219.jpg, 0, 0.6706157, 0, 29.79822
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_17_322.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_17_322.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_17_322.jpg, 0, 0.9578054, 0, 30.17101
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_17_431.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_17_431.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_17_431.jpg, 0, 1, 0, 30.19033
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_17_837.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_17_837.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_17_837.jpg, 0, 0, 0, 29.04627
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_17_985.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_17_985.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_17_985.jpg, 0, 0, 0, 28.58101
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_18_147.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_18_147.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_18_147.jpg, 0, 0, 0, 28.12321
E:\colleage\ARL\persiption\data_set\IMG\center_2024_04_16_20_52_18_300.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2024_04_16_20_52_18_300.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2024_04_16_20_52_18_300.jpg, 0, 0, 0, 27.67279
